system:index,date,dewpoint_C,dewpoint_max_C,dewpoint_min_C,.geo
20040220,2004-02-20,-2.285884238928089,1.2311657486283911,-5.88513342878009,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040221,2004-02-21,-2.499729708759634,0.7943148401540742,-6.128692349756224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040222,2004-02-22,-2.645566007589927,1.0610026476587395,-6.478594724798966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040223,2004-02-23,-3.480400333451528,0.19799696939423495,-7.149070192825733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040224,2004-02-24,-3.0859631884535563,0.3202451115098512,-6.527075286522761,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040225,2004-02-25,-2.3703776186773857,1.1339835625713075,-6.268548139001469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040226,2004-02-26,-1.1271425751430446,2.327882920409292,-5.010022962924872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040227,2004-02-27,-0.35429938324268223,2.9078123883832174,-4.06893398517506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040228,2004-02-28,-0.8226612622826842,2.6677480763281776,-4.464281780679879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040229,2004-02-29,-1.8299524280030002,1.650763798192996,-5.580253833575469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040301,2004-03-01,-3.0349526001055787,0.6948320819783756,-6.891949477186249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040302,2004-03-02,-3.8620687326046337,-0.176152760200677,-7.522246917386058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040303,2004-03-03,-4.261688650066422,-0.4927147602507674,-8.050232283931104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040304,2004-03-04,-3.965973147055858,-0.26127730819405787,-7.850195319933881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040305,2004-03-05,-2.9270236275171624,0.8849947610502,-7.076865715406693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040306,2004-03-06,-2.6394924412474676,1.299151316347026,-6.72717106654136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040307,2004-03-07,-3.6312869752286128,0.9550070012742037,-7.985205255606232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040308,2004-03-08,-2.21911343733234,1.8424393929913825,-6.8115890848193565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040309,2004-03-09,-0.1103398941990041,3.6720930135126193,-4.509479187726387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040310,2004-03-10,1.538683029669054,4.9825274240738375,-2.421439649623346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040311,2004-03-11,1.3022216886909614,4.799557525118706,-2.39282647487976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040312,2004-03-12,1.1608572701265483,4.527587786242368,-2.5525673710142445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040313,2004-03-13,0.5622991367475583,4.246483451398475,-3.269394582419605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040314,2004-03-14,0.26142704007738493,3.9995820164491263,-3.6925810080915458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040315,2004-03-15,0.31537364831292114,4.298942690214471,-3.965508347538943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040316,2004-03-16,0.00480661974590748,4.113108519597696,-4.119717839194064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040317,2004-03-17,-0.1723069907212996,3.9616557610145486,-4.3142633917521565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040318,2004-03-18,0.6015055489355902,4.492520291579374,-3.647577377693845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040319,2004-03-19,0.5025425499099367,4.634848096148293,-3.6677834577698722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040320,2004-03-20,0.07725332906757348,4.275887611570618,-4.40669864248318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040321,2004-03-21,1.869193643025083,5.277522055400149,-2.010053937775381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040322,2004-03-22,2.050862705953425,5.4601537165087715,-1.5044834922343633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040323,2004-03-23,1.5844778459044901,5.191883755175679,-2.316753910224537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040324,2004-03-24,0.39024540663671237,4.318377839602533,-3.6775954156803965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040325,2004-03-25,-0.5833271188172557,3.5503781285920697,-4.766622907211053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040326,2004-03-26,-0.8756658608059343,3.1607850689505343,-4.930319816268925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040327,2004-03-27,-0.5264510128821428,3.415029116554379,-4.746294273617019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040328,2004-03-28,-0.22109487590997534,3.4934194905166036,-4.121349894675431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040329,2004-03-29,0.12379781852089934,3.7222004058328086,-3.6475959725091913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040330,2004-03-30,0.23435386277101145,3.9456923575395666,-3.7820045780414766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040331,2004-03-31,0.2777057708238227,4.3350930489508155,-3.7529975186190194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040401,2004-04-01,1.6271172236762237,5.355900957960676,-2.7771807658276377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040402,2004-04-02,2.851026474013963,6.139834668300558,-0.9007620221414292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040403,2004-04-03,3.096974631291385,6.5432720212973,-0.647652379743509,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040404,2004-04-04,2.8607863638912003,6.37623514615344,-0.7229848641690142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040405,2004-04-05,2.518133446379282,5.979282070399767,-1.1619331027068818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040406,2004-04-06,1.8896103366372385,5.74316206060564,-1.9060947649518172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040407,2004-04-07,2.1013071629730016,5.921616154491888,-1.978935551060925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040408,2004-04-08,3.3370395826147172,6.780269720308849,-0.7362200401820408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040409,2004-04-09,3.8149069936399833,7.435351184873883,-0.2405458971613606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040410,2004-04-10,3.538883089190283,7.0372015014508955,-0.2292060060506104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040411,2004-04-11,3.637668912157633,6.940810247103535,0.03688186415667812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040412,2004-04-12,3.480946263915211,6.850952127780973,0.0076299006591171925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040413,2004-04-13,3.18625425346054,6.5345112422068015,-0.32587324050780603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040414,2004-04-14,2.429899698643207,5.854862314467783,-1.1884206501652972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040415,2004-04-15,2.003232040492127,5.587934103352963,-1.7843824848271987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040416,2004-04-16,1.8701911045593238,5.852868200793568,-2.708693273748406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040417,2004-04-17,2.8931264596447326,6.600254229621373,-1.61161223621488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040418,2004-04-18,3.0060995629852245,6.8779512133582905,-1.178726696378614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040419,2004-04-19,3.3149728304497654,7.264235611013705,-0.6481515879332941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040420,2004-04-20,4.850382141040357,8.39224320584413,0.9388379498535279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040421,2004-04-21,5.804305471868973,8.960374505007758,2.0588816034637674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040422,2004-04-22,6.69816494142742,9.728269880693041,3.1634356019328465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040423,2004-04-23,6.851656043597889,10.139007047945842,3.048164879246418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040424,2004-04-24,5.463806043467046,9.067311111929051,1.6286925947760555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040425,2004-04-25,4.707434447132495,8.175058854063641,0.8937210601202589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040426,2004-04-26,4.797566350712811,8.211334562851622,1.0430372914818007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040427,2004-04-27,5.584542385231114,9.124210752364814,1.3982459886822909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040428,2004-04-28,6.61282416472978,9.627405088507397,2.903440648332558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040429,2004-04-29,7.304511184167708,10.147124694156641,3.891425556241644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040430,2004-04-30,6.849317797825179,10.11703815703408,3.3689040983549456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040501,2004-05-01,5.327169581839913,9.048389204505408,1.6090408101341687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040502,2004-05-02,3.2535643806073287,7.138852833914037,-0.6225395916256411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040503,2004-05-03,2.6907764130711413,5.980360860023468,-0.9689380658994996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040504,2004-05-04,3.253069815165448,6.771560431650245,-0.42351684495395214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040505,2004-05-05,3.2998788937525068,7.224905992195917,-0.5987487832043548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040506,2004-05-06,3.1211257968568438,7.163343442546773,-0.9508512592586965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040507,2004-05-07,4.599007011577755,8.232689426757574,0.6065119296939913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040508,2004-05-08,6.651268251692921,9.654203799946904,2.9365948347194326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040509,2004-05-09,7.646301871951666,10.402443166713688,4.506543110873764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040510,2004-05-10,7.578722948295628,10.69959596226387,4.4066064366527256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040511,2004-05-11,7.357126034413255,10.480828473214597,4.183693269460412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040512,2004-05-12,8.038327891639668,11.06125481939875,4.701858376770724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040513,2004-05-13,8.142561614456712,11.155342581201127,5.01929016445873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040514,2004-05-14,7.603446912020031,10.388997729867667,4.6486105647196805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040515,2004-05-15,8.116348952367046,10.962758411119697,5.024571423736295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040516,2004-05-16,8.635283392302743,11.50998632411971,5.5783355872132265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040517,2004-05-17,8.624299519475496,11.641804109706625,5.46606432822194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040518,2004-05-18,8.023874289201215,11.024968046064341,5.096801314840499,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040519,2004-05-19,7.48017933134549,10.8175519140939,3.9760700124299295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040520,2004-05-20,7.872264844252447,10.871904636823613,4.496818590311225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040521,2004-05-21,8.105802334885352,11.089039693131399,4.926643413437141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040522,2004-05-22,8.302620031457788,11.068483579885465,5.132580251804233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040523,2004-05-23,8.826592408136401,11.67862166815656,5.726615392778133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040524,2004-05-24,9.183668391887139,12.012892038728507,6.113139492574089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040525,2004-05-25,9.0923033628264,11.78381701583784,6.106308316259884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040526,2004-05-26,8.837588708975883,11.508090823518721,5.804583415163762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040527,2004-05-27,9.708616288735687,12.301316045188422,6.613790584495562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040528,2004-05-28,9.568669754732344,12.377876073834779,6.631376592814183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040529,2004-05-29,8.802511470318631,11.84310225325399,5.748500709661892,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040530,2004-05-30,8.583168032738667,11.668576918446323,5.364265572975494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040531,2004-05-31,8.927100968130713,11.871557216646098,5.663099651056223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040601,2004-06-01,9.8526616381633,12.626072269625123,6.526227481787977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040602,2004-06-02,10.114760530692305,12.72838092266094,7.351717437005945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040603,2004-06-03,9.290255754173288,12.121507226026853,6.290362834321457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040604,2004-06-04,8.933971094168319,11.603410873216916,6.074458349907809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040605,2004-06-05,9.271115943608553,11.844514752060206,6.482711036982583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040606,2004-06-06,9.900224368734357,12.257126359500198,7.016658274692494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040607,2004-06-07,11.025849702667896,13.169998266173993,8.465194661791038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040608,2004-06-08,11.386509260474256,13.563386113186628,8.930440028905167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040609,2004-06-09,11.700721813114132,13.684229709204267,9.45527916187188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040610,2004-06-10,11.86773002879176,13.943583439293832,9.801723199854669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040611,2004-06-11,11.59008674100596,13.666823899964756,9.349994789523116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040612,2004-06-12,11.77255220286696,13.739154554424848,9.60821643113885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040613,2004-06-13,11.719780506195649,13.610834567747114,9.598139648489253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040614,2004-06-14,11.630078323847782,13.69910633952728,9.488483157556127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040615,2004-06-15,12.274041005735732,14.284171844471803,10.014589189943344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040616,2004-06-16,13.275043415448058,15.128443031166253,11.159010097403256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040617,2004-06-17,12.914096215064477,14.651006303623344,11.141786072401755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040618,2004-06-18,13.183869765250078,14.958894667049561,11.233592448222536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040619,2004-06-19,12.790834660279282,14.545496405325867,11.032337419239198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040620,2004-06-20,12.779296556031436,14.579260826752964,10.87069947539793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040621,2004-06-21,12.831977570358125,14.742880610676142,10.832905429824384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040622,2004-06-22,12.957144381877553,14.743065820453168,10.987861922623095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040623,2004-06-23,13.007914744171249,14.789820095707723,11.151674194184404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040624,2004-06-24,13.203254023760588,14.96090949052391,11.3058899025291,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040625,2004-06-25,13.331978499340217,15.115126128902508,11.474137424091735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040626,2004-06-26,13.385796490744246,15.122191657940746,11.5578171008707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040627,2004-06-27,13.32990022892192,15.2136357692587,11.364822979242208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040628,2004-06-28,12.992823156459364,14.972716007969145,10.923711181389626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040629,2004-06-29,12.42349765632892,14.547680867271762,10.202147646686521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040630,2004-06-30,12.57405954776091,14.600196278487633,10.398403120817875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040701,2004-07-01,13.12153611205656,15.10449989051787,11.028498763017923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040702,2004-07-02,13.533269909028066,15.471511947630766,11.559808999869873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040703,2004-07-03,13.923138687431933,15.745833008848322,12.07135662836163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040704,2004-07-04,14.19863163816896,15.885371424373838,12.603529729344894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040705,2004-07-05,14.706036909673465,16.41298138595094,13.038188670630257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040706,2004-07-06,14.58922257983256,16.268616087259154,12.9932258417036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040707,2004-07-07,14.201521788278235,15.895599173358947,12.549731834692922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040708,2004-07-08,13.553237360193826,15.324910532841477,11.805667925757666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040709,2004-07-09,13.390024319465887,15.208068116619703,11.599177232912334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040710,2004-07-10,13.284270059497617,15.049929737576672,11.49100572198749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040711,2004-07-11,13.346706600381571,14.999343589790053,11.62599114919687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040712,2004-07-12,13.62703003600604,15.288440661129655,11.930269698523084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040713,2004-07-13,13.999656337639024,15.674318142182056,12.35241364942841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040714,2004-07-14,14.081533269084606,15.828962984725209,12.485045528559626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040715,2004-07-15,14.186162530006856,15.995047067517607,12.476547760686518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040716,2004-07-16,14.069839808263817,15.968453392102775,12.32272817959987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040717,2004-07-17,14.020302678672257,15.880576915435007,12.226723205377706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040718,2004-07-18,13.815374766596488,15.703614742209389,12.06119090475312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040719,2004-07-19,13.582613783781843,15.494118707013502,11.694446030090948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040720,2004-07-20,13.668455570763431,15.473727411955787,11.817756459017861,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040721,2004-07-21,13.725404213568323,15.494843089485592,11.976688576321555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040722,2004-07-22,13.859198062712833,15.719168036395144,12.096510914273672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040723,2004-07-23,13.942610016954578,15.78054949221014,12.209365788461922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040724,2004-07-24,14.005883968029492,15.886599296029829,12.288391405502372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040725,2004-07-25,13.879493366121357,15.633911143847396,12.193554519196118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040726,2004-07-26,13.844444927255193,15.540467454396818,12.239970021529533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040727,2004-07-27,14.289172063895395,15.932593768700077,12.758278573602905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040728,2004-07-28,14.278333775289397,15.907050609247685,12.769895048638755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040729,2004-07-29,14.206711914477976,15.901525009617824,12.685987065489332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040730,2004-07-30,14.568167932727091,16.258560342356443,13.048561023715683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040731,2004-07-31,14.720174094942113,16.290869120916152,13.290680451872083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040801,2004-08-01,14.890477254477974,16.483158202929285,13.457910080900142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040802,2004-08-02,15.147777034165717,16.679950868874798,13.758990375943943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040803,2004-08-03,15.548170276472732,17.084704906121868,14.122732394209866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040804,2004-08-04,15.635144351320458,17.26359221785291,14.20254658165949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040805,2004-08-05,15.335641591713763,16.937362798483523,13.855700208757368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040806,2004-08-06,14.970580562731888,16.491646135236824,13.541195376512105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040807,2004-08-07,15.063016090641506,16.66442468057256,13.584770447946472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040808,2004-08-08,15.143085903631853,16.77821777223511,13.695383298254788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040809,2004-08-09,14.869353885268428,16.426928024647413,13.492893222564597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040810,2004-08-10,14.622616411376942,16.21019265378701,13.173670496768429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040811,2004-08-11,14.534855874213521,16.159555840337813,13.016430267285347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040812,2004-08-12,14.7604506906154,16.394017505026966,13.106466077555085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040813,2004-08-13,14.50836808257227,16.09397016254299,12.908467937006051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040814,2004-08-14,13.957357792387455,15.716320701485428,12.268660920326107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040815,2004-08-15,13.450719792664673,15.156215946489079,11.859595812948713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040816,2004-08-16,13.648365908720786,15.479910920636959,11.9413790772644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040817,2004-08-17,14.246095350895057,15.982831127294563,12.58258124113632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040818,2004-08-18,14.542201894402512,16.1019253487854,13.025415265130675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040819,2004-08-19,14.090842615794944,15.614366832460922,12.716068448151615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040820,2004-08-20,14.328140394926809,15.982749691539805,12.683587222431878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040821,2004-08-21,14.344968378613713,16.013014477563537,12.755121850050301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040822,2004-08-22,14.300708286650682,15.946707180188135,12.695107518019324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040823,2004-08-23,14.012225093760309,15.6492970099627,12.378311664248297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040824,2004-08-24,13.850198226351477,15.474253739948479,12.254201430164676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040825,2004-08-25,13.708429271039194,15.475127618767662,11.987556566786484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040826,2004-08-26,13.49093292757373,15.325810404234405,11.750354455179757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040827,2004-08-27,12.979964196425701,14.723375619792938,11.227898621631573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040828,2004-08-28,13.108468741004357,14.884150434448662,11.296881315298776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040829,2004-08-29,13.0887325512092,14.914028064451578,11.22688005890439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040830,2004-08-30,13.037884256848752,14.959909072756895,11.183974331577174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040831,2004-08-31,12.89925575483612,14.78124553600929,11.090406531091002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040901,2004-09-01,12.951343608058268,14.87207210846002,10.982880208164008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040902,2004-09-02,12.908201796491321,14.839808492081067,11.04867949563401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040903,2004-09-03,12.687227116791187,14.641264734698325,10.81420397985885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040904,2004-09-04,12.636323907420692,14.54125407510927,10.69306114597613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040905,2004-09-05,12.715112617422255,14.666195564991293,10.854914518722303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040906,2004-09-06,12.697877561536853,14.721344118540149,10.74235861095476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040907,2004-09-07,11.966895235598697,14.057522218853979,9.944213731499033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040908,2004-09-08,11.289750737903288,13.36476477103685,9.269994700107265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040909,2004-09-09,11.369877022274109,13.361003834960655,9.355808388508654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040910,2004-09-10,11.78129699929397,13.641121978803218,9.805421696728317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040911,2004-09-11,11.066666719206578,13.13898531167199,8.987884592580157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040912,2004-09-12,10.003649276802975,12.381746854513663,7.842902556074322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040913,2004-09-13,10.038032523196335,12.256854762403309,7.95019239310115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040914,2004-09-14,10.56075705026049,12.717138160048728,8.365016319807312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040915,2004-09-15,11.342339057349214,13.249059519952825,9.244031884215076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040916,2004-09-16,12.187707930909626,13.817037932854069,10.343492906743078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040917,2004-09-17,12.358054277518544,14.044770469341822,10.588420334168147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040918,2004-09-18,11.972221472900685,13.865037712979623,10.056711085999613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040919,2004-09-19,11.648771969211094,13.44836288669262,9.79281417801705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040920,2004-09-20,11.83989937626298,13.795405287312574,9.791857313877596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040921,2004-09-21,12.26282787617775,14.213077016659964,10.291880467621505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040922,2004-09-22,12.301886283562766,14.106340402307852,10.449314072011518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040923,2004-09-23,11.512638332213427,13.543143358551808,9.459008649785876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040924,2004-09-24,10.932503976361371,12.980158984729927,8.891154193988275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040925,2004-09-25,10.917191720743013,12.986349470411819,8.894654471988257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040926,2004-09-26,10.848885608309265,13.035886998436123,8.769209291726254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040927,2004-09-27,10.892549996469668,13.032876637140644,8.796830625024443,"{""type"":""MultiPoint"",""coordinates"":[]}"
