system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed_ms,.geo
20030327,2003-03-27,0.19324846549023297,-0.06256550198067541,1.3664056611190647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,2003-03-28,0.3673929650964375,0.5693527957153193,1.7229680892420502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,2003-03-29,0.5808398388015337,0.5807137072086818,1.8744836631838973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,2003-03-30,0.8743901136484893,0.17239992347426197,1.9350792787912237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,2003-03-31,0.9616924569845569,-0.22625966460926328,1.8739083136458838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,2003-04-01,1.0831372746572294,-0.015922389983233566,1.8530530739909752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,2003-04-02,1.221235968694393,0.3652970153597861,1.9988687112272376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,2003-04-03,1.1006101287832164,0.5859684447211894,2.3046344045421003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,2003-04-04,0.7765491849609266,0.55333496734033,2.3104003937567534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,2003-04-05,0.5903727217699741,0.12754947201016972,1.9164167618200045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,2003-04-06,0.4921590538544334,-0.07490718319586655,1.7594864823382574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,2003-04-07,0.654687522826528,-0.23490886794812738,1.7060020936818496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,2003-04-08,1.0089878174848315,0.02814872398204217,1.6508133673393088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,2003-04-09,0.9618067187004912,0.041924341419436476,1.7969392172207097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,2003-04-10,0.8872879213522867,0.45973556231677765,1.7960830754638586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,2003-04-11,1.3015908028032646,0.27958762260904774,2.050911329535547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,2003-04-12,1.5010968442391022,-0.0037727779222443665,2.2497504666422814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,2003-04-13,1.1033130804496154,0.2969817043338188,2.035001183304932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,2003-04-14,0.7363908403126661,0.642842980008815,1.8542818238120908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,2003-04-15,0.9396836075626721,0.7043586654308432,2.004024217881552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,2003-04-16,1.0111246678594952,0.4487348696803602,2.076675268545441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,2003-04-17,0.8464540848552112,-0.030188034838115708,1.8077514896506364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,2003-04-18,1.0312542211075493,0.6732812601243596,2.02742013110207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,2003-04-19,1.2351151845657429,0.6435047552969616,2.3613606291535247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,2003-04-20,1.1378268771310323,0.48927998038112946,2.231674166597909,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,2003-04-21,0.7799691364645532,-0.07747409745784586,1.891943397951437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,2003-04-22,0.9065389251870637,-0.15078568863526012,1.8167186890667055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,0.9969297482500967,-0.14596938032278908,1.9160205323378634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,0.8665445226814569,0.4099155281888022,1.874085351647854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,0.7243807549460931,0.40299264985781263,1.9330913537157923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,0.7143201090992831,0.42128548421475914,1.9181533635306907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,0.2691880175501348,0.1738289658590324,1.6590290174185547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,-0.5740243487730352,0.08722632317923834,1.7391084681612472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,-0.5558408480064216,0.28023150176173367,1.666127071252466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,-0.04274427693704648,0.47588489395598793,1.6047872986247793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,0.6127377208642948,0.853175924455672,2.040448460810899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,1.4139797100969298,1.0791578156146084,2.8420900855258115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,1.7337633502166951,0.8473877410101045,2.9581473057975205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,1.3555874450888998,0.4337909952627533,2.2768851368807286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,1.3129423828287679,0.38215434263279197,2.0291657519621915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,1.142059417173218,-0.006314280549998014,2.07033364960976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,0.7990231249949673,-0.32612077999701333,1.8939780654728948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,0.4630772801931803,-0.278934945587403,1.616657669775519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,0.14351809661417628,0.06959829053883347,1.5161999492127163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,0.37032352692767356,0.0990506459861259,1.5814348572045507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,0.404134840235025,-0.0549964349451521,1.5529856639435453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,0.4461119740004087,0.07106882746298211,1.8139314736022714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,0.43255746901803077,0.13544247977300874,1.9995768433285814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,0.6661539112396649,-0.08460240108802879,1.8525422406798666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,0.7720550383265196,-0.2337234740164089,1.902394905296117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,1.0013157478627432,-0.19239371075196238,2.0993782537633536,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,1.138402877771108,0.02891645732003985,2.0948787670755014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,1.037993279053221,0.22877396029057034,2.387880386449051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,1.2303189126061995,0.09709988402134405,2.3726756741547694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,1.168001513977529,0.17300945552810237,2.094898082566729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,1.2347895977248335,0.24789631616404126,2.2522268678427775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,1.126307836663542,0.3108554108158442,2.2382253277347384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,0.8151434788236938,0.44916267209364014,1.84130162720089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,1.0825234850245322,0.3388487150960703,1.9716906925540219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,1.4513650081617147,0.2692317454775445,2.0731449857982867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,1.530338842503819,0.024657977760890896,2.3328996968459026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,1.6031921513074654,0.24350035025316935,2.532868149146096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,1.5898348801782907,0.28280628066540237,2.37667892505906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,1.524541206265078,0.03579861908575594,2.1841918052908462,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,1.2263308799278785,-0.13263993667882118,1.99285445059126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,0.9590565360622956,-0.15363679341255315,1.920531850203417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,0.7615487357403585,0.02683113719291607,1.900973014349498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,0.8420052820153227,0.20136752208130887,2.104327604309366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,1.1285622271604319,0.10794470119087032,2.2729662273263447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,0.9693154370837782,0.3194098868652688,2.4067838429673825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,1.0262353246861051,0.5223999451325679,2.8198178354048915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,1.3015559480750987,0.4629812204229419,3.002374872359762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,1.0637659962320118,0.5920324372356431,2.674949889055284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,1.2105442266622406,0.6479217763689401,2.5605369661567385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,1.3306708639733695,0.4475211822071977,2.3876554978377813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,1.2159855294359663,0.7257378530252828,2.396526951093781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,1.3245997877796807,0.7806284710210688,2.398584517626386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,1.1872113965320206,0.7472702894001997,2.2230758809145854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,0.8726192011617342,0.8311769662006696,2.2483122975754086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,0.9798765609603749,0.7457372293519757,2.1844761577287986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,0.7762958291918053,0.5781254820761258,1.9963542742266365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,0.4214685337731058,0.6464666501234414,2.01084342639103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,0.21204032370539602,0.6369328031645491,1.902401847744254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,0.32317635010939644,0.5612800582510772,1.9278305791778523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,0.6536623630193937,0.604754327004557,2.185240411503286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,0.8115295841708666,0.5745363029938265,2.158646031770692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,0.6823533036632435,0.7163224782805122,2.034906446541869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,0.742981742556077,0.8387100118636888,2.1136934468706436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,0.7295503036012352,0.8496236279431008,2.142731364444725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,0.9790911873834449,0.6575711488829278,2.1597346483121407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,1.0844907574692702,0.5661758247765085,2.217551972672983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,1.0394089713168446,0.8441095011504469,2.1649108862141886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,1.120532490613408,1.1455609487244325,2.3039579084659416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,1.5096568629549643,0.9497122874796062,2.5017991803465147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,1.4200496445929351,1.07673450826455,2.3537938475622733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,1.1363168577436877,1.0047084947947005,2.2304687121894613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,0.44239920288002876,0.7492009551910247,1.7384396838047111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,0.16164795016324546,0.5487722190665733,1.682212358099841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,0.4316667871235409,0.579179006103703,1.7780645330794966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,0.43169827637684355,0.5930213948965128,1.9359337668670102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,-0.019688732153775073,0.7117051698666611,1.7685524268902837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,0.22464768335901608,0.5133978775637997,1.783744912919995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,0.8984847216388725,0.5463632603830899,1.7566393481089344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,1.0132470814809236,0.6133934735802546,1.962062995614572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,0.8100820238548713,0.8806964261920964,1.9576376064070578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,0.8786562224222909,0.7179844148941444,2.1170223878089227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,0.8448929733325918,0.627013571988593,2.061764820090993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,0.9092178218342932,0.8622078699401682,1.9259996686087777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,0.6737900076778327,0.9751129461612916,1.8878427506561157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,0.7189805415548193,0.6799650301572241,1.863912008154345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,0.315991300394763,0.4786608040297487,1.845136711808723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,-0.07578830888022581,0.5670371420027162,1.9011039480016219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,-0.08164279911639052,0.5668491875986972,1.8220378374306256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,0.42679476924361254,0.15405574974754266,1.705705884449055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,0.8670565693761677,0.23100766503574793,1.8617494270943038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,0.8990325691299503,0.34066638199994526,1.9891515716987878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,0.9218056583700379,0.3919234757623685,2.0013269495103896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,0.9606738919553672,0.2575602950123748,1.7981512013988181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,0.844596584310835,0.36931306264627184,1.7378132184122295,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,0.8551744481988913,0.6402872533305202,1.9240196790654598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,0.8587025222700947,0.496047225389526,2.2933956345606736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,0.25513836578164256,0.5843452337169175,2.3754227255535234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,0.023523332576817994,0.7317933844475278,2.395353597729961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,0.24055685916512498,0.8694050056061291,2.281127689587955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,1.0613661971378743,0.8308351145832708,2.1026401793102165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,1.4289041933094535,0.6531160130189304,2.4130929314111893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,1.1043080090022324,0.6955896171970157,2.2306902652665976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,0.8050382726093517,0.5402247149845412,2.0140546714871133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,0.7342417152209939,0.6187127444303099,1.8963686789807808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,0.8174699765905848,0.744700078803685,2.036535778274515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,0.8498731334235625,0.49164029878213583,1.8398387936939011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,0.811495091243288,0.3372241206390404,1.6412141347839537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,0.5999142657201136,0.37119835422315195,1.5429393805575808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,0.49465304624019596,0.4097744072668908,1.4804096790653436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,0.6225258832190045,0.46422173165110775,1.6713762889233479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,0.7430313497838594,0.5576476475639872,1.958289518360772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,0.8913524518728536,0.7328805172465938,2.0099182184590907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,0.9597055439039035,0.7211498693775059,1.9843757657257526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,0.9340796625046986,0.6645466383436505,1.9886078842483377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,1.0986693399436902,0.6476556161289878,2.04592518766165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,0.9228977497621592,0.3066979092117823,2.1038698882901348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,0.7516741528662767,0.31737161956342635,1.9757719351936616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,0.8830550622017541,0.16392814577735562,1.9192403197241272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,0.9419253106127086,0.2538473187982583,1.8783594050833647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,1.0867296933030854,0.685118391063061,2.243504530048759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,0.9894070409242637,0.6129204419225225,2.1905600831676137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,0.7868125287460807,0.5846480770549958,1.9664239458329817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,0.675968516893582,0.3419945708692409,1.594529054422922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,0.3563773727423249,0.11957587344595975,1.7109741295308203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,0.12638362295064734,0.1835889756067082,2.038848542618929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,0.21163917013800507,0.4110472329825207,2.00095884264403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,0.5863737091875348,0.40930693088421505,1.754447076434549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,0.6165013548205975,0.6527595894173195,1.8000456340249498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,0.759529398660079,0.6186733204834853,2.0486885105182973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,0.7262049617863369,0.39422121485848,2.0271448949750837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,0.4922003605607245,0.5365211607797713,1.863424228399585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,0.8076979957091583,0.5999766030928427,1.9136646336482737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,1.0432096280438323,0.4275780901901002,2.052579792228116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,0.9628106758539482,0.44130182165286447,2.235199133601156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,0.9528699155516257,0.5510485947645664,2.180634976304002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,0.8633326477696368,0.4423658817328906,1.909965313343109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,0.7593071301949746,0.37992415596623963,1.83641677748512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,2003-09-05,0.523508445200919,0.34234576963877605,1.872181517902734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,2003-09-06,0.5081499229318687,0.2645643675008753,1.823595886074378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,2003-09-07,0.8366567171721018,0.09773638719522447,1.9002008098613095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,2003-09-08,0.7607257465452065,0.10129615514394333,1.9641187440175385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,2003-09-09,0.6915877268840783,0.2888386936989063,1.9123157675038387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,2003-09-10,0.8668663138195043,0.3295536808784521,1.836065742341903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,2003-09-11,1.0336376499036273,0.17073253410065373,1.8001132175896457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,2003-09-12,0.7430388542135917,0.28458785983266327,1.6786761225328473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,2003-09-13,0.699871266993043,0.35968103893374226,1.625086068462225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,2003-09-14,0.6383852409298986,0.3945163487025904,1.6109687203253455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,2003-09-15,0.8556395455061463,0.5406879702145913,1.8109140935119359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,2003-09-16,0.8416145461646208,0.47001659639767435,1.7225189120103945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,2003-09-17,0.6461552000564096,0.4097152736380758,1.5603521438722285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,2003-09-18,0.6781537346902946,0.1848840480685386,1.5640120874825383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,2003-09-19,0.6025113394026202,0.007350996449146327,1.42338320600125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,2003-09-20,0.47797912267601345,0.00901746281698352,1.3773413958307064,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,2003-09-21,0.5831482513300319,0.07724245261695646,1.3957204883010323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,2003-09-22,0.6305663486816253,0.17476600399182635,1.4125190854695056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,2003-09-23,0.5123596050327637,0.5455176018620009,1.6543795870904239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,2003-09-24,0.4954826851178815,0.6099620805008146,1.9193275189814742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,2003-09-25,0.39835752282823844,0.272843142764872,1.6944175453735315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,2003-09-26,0.46866262851238977,0.27923072533538695,1.5496444488755288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,2003-09-27,0.6278402136652329,0.6698459971717152,1.671510014022517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,2003-09-28,0.45599418144398735,0.646170813195539,1.6294624553581134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,2003-09-29,0.42175375402961884,0.5346274286546941,1.596867980272874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,2003-09-30,0.5076321999021461,0.3738406148516851,1.3952427328144454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,2003-10-01,0.4215266005732395,0.12794840581297162,1.3052811349422522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,2003-10-02,0.1608710533647455,-4.040304352556289E-4,1.3516724723621478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,2003-10-03,-0.025605428324593275,-0.17933205710775574,1.4393442904108185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,2003-10-04,-0.0333862992329335,-0.29901277840943696,1.2760305326526598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,2003-10-05,-0.041876718791320454,-0.17120514361771572,1.3833287298580565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,2003-10-06,-0.24353411271795217,-0.0028789718611850717,1.8340877494210897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,2003-10-07,0.0068166173341401666,-0.026295006633436917,1.9972085765752436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,2003-10-08,0.37720279772602755,0.06827065039443408,1.9148981112537158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,2003-10-09,1.0251555671806447,0.28817655764372263,1.9998934575156844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,2003-10-10,1.2934202896336746,0.4115323931097097,2.0299668434885483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,2003-10-11,0.9122619608312028,0.42299308227129323,1.7691999804225462,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,2003-10-12,0.5574907501226587,0.1806640162409172,1.475926466472743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,2003-10-13,0.46051564548936497,0.09515636020920645,1.373265122617718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,2003-10-14,0.4488977099976459,-0.07689046985858522,1.3445271613042937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,2003-10-15,0.20617812453291962,0.1478494543349218,1.3186566209026234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,2003-10-16,0.09918231934626566,0.18108306507066096,1.3827681220934567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,2003-10-17,0.4029659331505238,0.07962423867551482,1.4966228677897089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,2003-10-18,0.5429118452656948,-0.14328242573859268,1.442095455919301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,2003-10-19,0.29835686271649775,-0.015652742655925304,1.2181093081554224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,2003-10-20,0.40520782032876534,-0.16841256292076726,1.3343696053655152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,2003-10-21,0.3216629220703764,-0.10699309998964654,1.2443257030999089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,2003-10-22,0.1177103264956865,-0.07535569713635878,1.117552684509805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,2003-10-23,0.17493935137775765,-0.020195603026429913,1.153548868029912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,2003-10-24,0.0845142431346268,-0.19546140605837936,1.1738567471127137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,2003-10-25,-0.16972037917579552,-0.08037244274790617,1.2334655711891616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,2003-10-26,-0.08059910378056359,-0.1129637261037267,1.2698567743281202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,2003-10-27,-0.06571324588077179,-0.1438710820010473,1.28488453794827,"{""type"":""MultiPoint"",""coordinates"":[]}"
