system:index,date,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20050102,2005-01-02,0.2188750412738078,0.2415266284133846,0.2691483551202877,0.3211985599677091,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050103,2005-01-03,0.21762929596031166,0.2412860585695269,0.268964888806482,0.32102729639915034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050104,2005-01-04,0.21562188285481537,0.24086703694454747,0.2687253453753407,0.3208556943694261,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050105,2005-01-05,0.21365413283775772,0.24038659873479304,0.2684439835958403,0.3206811573968247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050106,2005-01-06,0.21161080616770217,0.23983356396995126,0.26813625090367227,0.32050502217356464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050107,2005-01-07,0.2100106117500942,0.23928940825338518,0.2678217795506286,0.320329764577791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050108,2005-01-08,0.2088750862313755,0.23887866232489485,0.2675155665871364,0.32015625228162753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050109,2005-01-09,0.20793658124376838,0.23846420052245057,0.2672141463806495,0.3199840845012696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050110,2005-01-10,0.20885409054047463,0.23829668829078793,0.26692430576876935,0.3198150852110976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050111,2005-01-11,0.21013279425469988,0.23824897161769149,0.26667602531882506,0.3196515321627594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050112,2005-01-12,0.21052059573787935,0.23809137299801747,0.2664248663705202,0.3194905481981911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050113,2005-01-13,0.2093029900138853,0.23773311965050362,0.2661341083927728,0.3193250408364751,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050114,2005-01-14,0.20783032217310976,0.23732297348185147,0.26582534937947006,0.31915732170720357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050115,2005-01-15,0.20637449230334132,0.2368480071630465,0.26551214855666816,0.3189893190831882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050116,2005-01-16,0.2056084181730957,0.23636629393440778,0.2651952407087547,0.31882089974182337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050117,2005-01-17,0.20922551610639104,0.23612828582049653,0.2649098824475916,0.31865637069329333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050118,2005-01-18,0.21536137162608884,0.2368414797695134,0.26470590148744816,0.31850038403327807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050119,2005-01-19,0.2153679857594425,0.23744931209919157,0.2645695360904877,0.31835071976287627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050120,2005-01-20,0.2141658113998114,0.23763408625103943,0.26442540797114356,0.31820116865891146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050121,2005-01-21,0.2160890720094095,0.23764907211035158,0.26424399320760134,0.3180493249791383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050122,2005-01-22,0.2203417778420763,0.23886057837554026,0.26409062263687966,0.3178963506683135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050123,2005-01-23,0.22508061842260677,0.2403183072992758,0.2640262380820446,0.3177468327100651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050124,2005-01-24,0.22463396580689443,0.24110262230728471,0.2639355670757703,0.3175997643935886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050125,2005-01-25,0.22331244070581313,0.2410551232068929,0.2637855664580973,0.3174499473483423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050126,2005-01-26,0.2229861423054691,0.24080620004406553,0.26359739634728235,0.31729853922499857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050127,2005-01-27,0.2266144181489619,0.24135444638399595,0.2634386150872047,0.31714956595899235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050128,2005-01-28,0.2364921487469177,0.24324580299103027,0.263386933784023,0.317011180338673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050129,2005-01-29,0.23815515190065864,0.24493664681012875,0.26330844269149983,0.3168756967410713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050130,2005-01-30,0.2408562562349263,0.24776595506908186,0.26324874156781214,0.3167422539325275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050131,2005-01-31,0.24672082721771627,0.2522660630873376,0.2634899614273195,0.31661202857868154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050201,2005-02-01,0.24824545655172245,0.2550605988206769,0.2637548282956958,0.31648456901008204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050202,2005-02-02,0.24382161727397964,0.2551066783502502,0.263862439091485,0.31635675937227875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050203,2005-02-03,0.2393271077826179,0.2542176386322544,0.2638095578735932,0.316222461190369,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050204,2005-02-04,0.23612783126015144,0.25340900127931415,0.26369471356584356,0.3160825666828936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050205,2005-02-05,0.23444413846212522,0.25264222401308384,0.2635644746045296,0.3159404313690127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050206,2005-02-06,0.23668004676954213,0.2523727526046768,0.26344173661594483,0.31580017422079293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050207,2005-02-07,0.24067380863650156,0.2539626578118714,0.2635069099109723,0.31567164874819875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050208,2005-02-08,0.2403114693216365,0.2556821581783431,0.26370959772340913,0.3155522068776136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050209,2005-02-09,0.2393188434700945,0.25646003426859026,0.2638359619387232,0.31544341291025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050210,2005-02-10,0.2377411563489674,0.2569547833507766,0.26392088636321365,0.3153305984978551,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050211,2005-02-11,0.23461004504055924,0.25686598145774603,0.2641236322224858,0.3152322565696505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050212,2005-02-12,0.2318855439294434,0.25590290286019596,0.26423678618323093,0.315141318706231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050213,2005-02-13,0.22933263585520736,0.2551245547332822,0.2643056271783674,0.3150490307242701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050214,2005-02-14,0.2277646651198076,0.254059918476635,0.26436409012455797,0.31494646298842516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050215,2005-02-15,0.2284916627636854,0.25385326772372757,0.2643316686718769,0.3148428088710306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050216,2005-02-16,0.22618719326394368,0.2532536350278257,0.2644348349622839,0.3147618034163932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050217,2005-02-17,0.22501891515117955,0.25209905592984017,0.264305554422932,0.31467172485847145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050218,2005-02-18,0.225931543930485,0.2516803985412149,0.2641856663744229,0.31457173602434363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050219,2005-02-19,0.22396175021825204,0.2510417080064245,0.26414064250406627,0.3144876504749755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050220,2005-02-20,0.22184454447074672,0.2499818877540367,0.2639806269836872,0.31440325282238024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050221,2005-02-21,0.2208785221854482,0.24881057801097944,0.2637583104462419,0.31430539906055344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050222,2005-02-22,0.2212081708068485,0.24798723539261272,0.2635023149704877,0.3141912375363799,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050223,2005-02-23,0.2202853452921351,0.24718948646048655,0.26324905388889336,0.3140720460912652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050224,2005-02-24,0.2179177768657052,0.24621903439861198,0.26292766335192397,0.3139409674021998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050225,2005-02-25,0.2156824967834711,0.24522905197908904,0.26259001876595944,0.31380020830107347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050226,2005-02-26,0.21372422447294837,0.24428468865014005,0.2622735191763959,0.3136576148251402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050227,2005-02-27,0.2126582749262296,0.2434143649771776,0.26193772144922206,0.3135145498024505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050228,2005-02-28,0.21246300907497678,0.24271860241944943,0.26161239418177934,0.3133701196296708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050301,2005-03-01,0.21281391750501474,0.24225853083484616,0.2612998320602392,0.3132263173009186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050302,2005-03-02,0.21255147826872975,0.24189273129893274,0.2610409540753254,0.3130839993752384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050303,2005-03-03,0.21269645751270347,0.24163996569471502,0.260826404514181,0.31294540212303323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050304,2005-03-04,0.21288182406003214,0.24125517035004448,0.26064129030798777,0.3128127383320735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050305,2005-03-05,0.21551578848371894,0.24164625476617865,0.26059083978058256,0.31270191345728504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050306,2005-03-06,0.21668408510288026,0.24171362822743864,0.26056972056064404,0.3126303623527692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050307,2005-03-07,0.21723094099436388,0.24158587785746108,0.2604591949837522,0.3125424357274938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050308,2005-03-08,0.2205297570291037,0.24143376656838061,0.2603019034857091,0.31243032813211774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050309,2005-03-09,0.22851149190847608,0.24230844195713047,0.26017449934377135,0.3123176556643225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050310,2005-03-10,0.23063719298627275,0.24352954891861414,0.2600764096821461,0.312202546980449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050311,2005-03-11,0.23065307791480164,0.2434880164809286,0.2599493155657385,0.31208784341238965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050312,2005-03-12,0.22980807218083785,0.24341782712932092,0.2597630225808348,0.3119676019508259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050313,2005-03-13,0.22715246571076686,0.24307159211278176,0.25951316342461744,0.3118349716153117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050314,2005-03-14,0.22385550556913678,0.24267654951842968,0.25924102829181833,0.31169131065731664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050315,2005-03-15,0.22197622020892688,0.24210391198149855,0.2589758970523017,0.31154713791938005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050316,2005-03-16,0.22007145368874834,0.2417776671078732,0.25878879476002864,0.31140509334493466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050317,2005-03-17,0.22050447116286845,0.24207017276952303,0.2586569897052506,0.31126394614975156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050318,2005-03-18,0.22351892661042075,0.24326408207110709,0.2587533192217758,0.31113570573841864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050319,2005-03-19,0.22437290336254745,0.24437221509597407,0.2589555615595297,0.3110268378077969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050320,2005-03-20,0.22542338667146916,0.24579359006561902,0.25916330255732545,0.31093354874398205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050321,2005-03-21,0.22724179809227613,0.24869028768558973,0.2597747208760687,0.3108692220648211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050322,2005-03-22,0.22507703621351963,0.24874382295321482,0.2601666842353483,0.3108202115818046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050323,2005-03-23,0.22476798325482433,0.24821985468918376,0.2603501458619076,0.31078748809329965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050324,2005-03-24,0.22898552404578776,0.2499137373035112,0.2605260013386416,0.310744396531938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050325,2005-03-25,0.23083011708995607,0.2514384015904841,0.2607244348480694,0.3106978473290147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050326,2005-03-26,0.22784084770831722,0.2510935913782305,0.2606909281566069,0.3106204448387912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050327,2005-03-27,0.22505644870830802,0.250329641731548,0.26058218709620246,0.31051775493659867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050328,2005-03-28,0.2221885974053205,0.2495756788116046,0.2605495956312013,0.3104183650782246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050329,2005-03-29,0.21917975873106835,0.24840921077763237,0.2606320836682515,0.3103454560312749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050330,2005-03-30,0.21760104840048414,0.24720029065397903,0.2604104596157261,0.3102546557446004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050331,2005-03-31,0.2167104526230612,0.24649583532376884,0.26023151270041206,0.31016077259050256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050401,2005-04-01,0.21456317221893073,0.24532982895167427,0.2599360335261537,0.31005113140723284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050402,2005-04-02,0.21268961346587872,0.24395492971234886,0.25954973221011884,0.3099225659466411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050403,2005-04-03,0.21268825969560395,0.24315425992121523,0.25913825098433685,0.3097873206980176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050404,2005-04-04,0.21433647349475354,0.24409140953890482,0.25883499036405777,0.30965145940875033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050405,2005-04-05,0.21553951148020348,0.24492945667063015,0.25872960586178706,0.3095137519859002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050406,2005-04-06,0.2152859042991063,0.24520991166749076,0.2586489822095075,0.3093799691948494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050407,2005-04-07,0.216926113267248,0.2458125885242875,0.2586494823090024,0.3092553401095847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050408,2005-04-08,0.21582539363977182,0.245755266477237,0.25868132433976476,0.30913396724392705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050409,2005-04-09,0.21495065815131095,0.24498751490228224,0.258712437677467,0.30901933226222883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050410,2005-04-10,0.21583813955300218,0.24426901711333912,0.25866877181402576,0.3089131938244429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050411,2005-04-11,0.21769745713279734,0.2438739723953028,0.2585665253241715,0.30880957918433055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050412,2005-04-12,0.2168065658568722,0.24310655565163164,0.25832248144200165,0.3086945292907628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050413,2005-04-13,0.2161117668545168,0.2420809735095913,0.2579634334863798,0.308554834571254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050414,2005-04-14,0.2154779619802132,0.2413935030519212,0.2576270620975292,0.30840850604173886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050415,2005-04-15,0.21366709077888402,0.240734800690112,0.25728511649244534,0.3082634084169846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050416,2005-04-16,0.2109413555185532,0.23994772620727395,0.2569490478250825,0.30811829235256805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050417,2005-04-17,0.20923796655403856,0.23919964350521344,0.25666005234578304,0.3079767797762054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050418,2005-04-18,0.20688234275593126,0.23849701220620956,0.25642013490898746,0.3078405987580958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050419,2005-04-19,0.20677173498056658,0.2376987021416115,0.2561470209186657,0.30770797977692277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050420,2005-04-20,0.20742348566508023,0.23691488725839935,0.2557891510047895,0.30756617221517046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050421,2005-04-21,0.2070054167630858,0.23617393812763518,0.25540930338069934,0.3074187809076666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050422,2005-04-22,0.20592521786274462,0.2356247717091384,0.25505545003657737,0.3072711629945818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050423,2005-04-23,0.20649913072746717,0.23520695677144804,0.2547541294263795,0.3071308304076762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050424,2005-04-24,0.21069173379635228,0.2356698591607266,0.25457830822694294,0.3070004980771304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050425,2005-04-25,0.2188212076356732,0.23698027040332703,0.25452438700125585,0.3068831868252026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050426,2005-04-26,0.22261168569659504,0.23934348171435438,0.25463080641630215,0.3067714415581692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050427,2005-04-27,0.22428362060063944,0.24039181621148414,0.2549451955709556,0.30668003233819535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050428,2005-04-28,0.22529544363027773,0.2410746676568477,0.25511422533054945,0.3066182913060181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050429,2005-04-29,0.22616443018380777,0.24143338928964225,0.25516498038870916,0.3065513553691483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050430,2005-04-30,0.22735904079289598,0.24173589714886376,0.25515553123655244,0.3064765944735411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050501,2005-05-01,0.231804319579034,0.2419674208493983,0.25511689368092333,0.3063863434866219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050502,2005-05-02,0.2377408082764859,0.24241451670172523,0.2550494995581859,0.30629148343436396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050503,2005-05-03,0.2460780714104222,0.24386918627922766,0.25502954960693575,0.30619768907338357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050504,2005-05-04,0.24811970193213032,0.24594255865211204,0.2551187062670703,0.30610956765303693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050505,2005-05-05,0.2462546396470857,0.24773052191299652,0.25525935435671515,0.30602562601358674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050506,2005-05-06,0.2453768103494964,0.2491381875520309,0.2555572933999453,0.30595141681629356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050507,2005-05-07,0.2461508656572401,0.2504647344964681,0.2558724813698033,0.305886662810234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050508,2005-05-08,0.24327937128408544,0.25122633883959283,0.256068377752517,0.30581608292613105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050509,2005-05-09,0.23889775444792166,0.25077949842526687,0.25614276141032505,0.3057332056300752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050510,2005-05-10,0.23546633028661262,0.25038908837029084,0.25623075756712127,0.30564753561411184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050511,2005-05-11,0.23121143181829867,0.24945797369003866,0.25630399974479623,0.30556523122922663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050512,2005-05-12,0.22878950213249796,0.24826171048741205,0.25618432497088284,0.30547522680477157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050513,2005-05-13,0.2272313665487892,0.2475691261600547,0.25610419964137787,0.30537704724778875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050514,2005-05-14,0.2247374384546044,0.24669508772530274,0.25603450659377064,0.305284323230269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050515,2005-05-15,0.22279897192649212,0.2459172286101592,0.2560325562689338,0.3051996635380012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050516,2005-05-16,0.22195384559898382,0.2449851711659423,0.25590528608068364,0.3051103002081934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050517,2005-05-17,0.22181141831650958,0.24455706182304707,0.2558847855186711,0.30503219739146253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050518,2005-05-18,0.2215920527611895,0.24414105307497616,0.25594724450072454,0.30499429857983407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050519,2005-05-19,0.22326076242795231,0.24430321839555372,0.25601238339762006,0.3049534037627262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050520,2005-05-20,0.2256221968050369,0.24498333986430723,0.2562339066382992,0.30491915998054914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050521,2005-05-21,0.22755827717292518,0.24551768713561167,0.2564030808195172,0.30489456141352667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050522,2005-05-22,0.22835349662593357,0.2456769455724732,0.25651445726569777,0.3048616259250632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050523,2005-05-23,0.22908604211925795,0.24587866114399806,0.2565050156101019,0.30481147150393345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050524,2005-05-24,0.22972367677659952,0.2462161470987741,0.2565750806201156,0.3047713380960556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050525,2005-05-25,0.23082485467943384,0.24696289122802878,0.256626012504735,0.30471937071313404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050526,2005-05-26,0.2299614236650329,0.24766843207614075,0.2567415508844496,0.30465258508600834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050527,2005-05-27,0.2295139929865676,0.24793142169981916,0.2568536452634782,0.30458481768923695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050528,2005-05-28,0.22844505349009567,0.24778617683339113,0.2569509526979185,0.30452422749242336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050529,2005-05-29,0.22767581180046056,0.24726908838622164,0.25690179646251343,0.30445721984551083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050530,2005-05-30,0.2294443795752308,0.2476170171899015,0.25686771896612276,0.30438644895799916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050531,2005-05-31,0.22878947529744587,0.24859831442620017,0.25695068171012,0.3043105133329454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050601,2005-06-01,0.2282562814757145,0.2493907455097379,0.25732977123657097,0.3042545101108165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050602,2005-06-02,0.22786777624029625,0.2496572180652479,0.25766972185979997,0.3042301338723362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050603,2005-06-03,0.22699565671111166,0.24939790999958467,0.25779433139324087,0.3041842909315074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050604,2005-06-04,0.2263175085143058,0.24897992040425976,0.2578489738960396,0.30412785372600537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050605,2005-06-05,0.22877380005785766,0.2487764983323949,0.2578849378797887,0.30407394367946455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050606,2005-06-06,0.23321515745026156,0.2492779799901394,0.25796409649497254,0.30402044570692394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050607,2005-06-07,0.2367975218193578,0.25009612423147093,0.2579812706561106,0.30396071450188844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050608,2005-06-08,0.2374061333487175,0.2508125113102065,0.2581539263021312,0.3039033452949852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050609,2005-06-09,0.2372438580757892,0.251373800777573,0.258583539486328,0.3038614598470881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050610,2005-06-10,0.23908108731957883,0.2519432460816825,0.2592237251893069,0.30386433324141493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050611,2005-06-11,0.24193234977602457,0.2531751880748973,0.25961901524371955,0.30385098418066747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050612,2005-06-12,0.2408251826992565,0.2538821014193486,0.25985059166606944,0.3038286023776475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050613,2005-06-13,0.24006458732758765,0.2542753739252958,0.26012610555677596,0.303812247025382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050614,2005-06-14,0.23985905126600554,0.25466781830021473,0.2603652452208018,0.30380410437186445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050615,2005-06-15,0.23736168050641582,0.25497698951605,0.26057829243334774,0.3037881189993152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050616,2005-06-16,0.23685984489189876,0.2558081969798234,0.26107303797056813,0.30380058138945754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050617,2005-06-17,0.239114451890433,0.25767097605798317,0.261936397879657,0.3039157829647105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050618,2005-06-18,0.24304210598718481,0.2596998023753535,0.2631683128462922,0.304082661013384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050619,2005-06-19,0.24679100608089619,0.2609116911642743,0.264177176374782,0.3042574303562959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050620,2005-06-20,0.24883622139474917,0.2619347345191513,0.26513753686843566,0.3044652480020275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050621,2005-06-21,0.2531890529473175,0.26317239846770213,0.26585276715699335,0.30466207217246627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050622,2005-06-22,0.2653120627828139,0.26606849388149595,0.26686049078137364,0.3048685280480529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050623,2005-06-23,0.2749865668586311,0.2703261470780256,0.2682429104583195,0.3050710750995252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050624,2005-06-24,0.2867391611904391,0.2757809838895113,0.2695209947412274,0.30535017463006725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050625,2005-06-25,0.2927281143984707,0.284100025947379,0.27065884696485887,0.3057013109700301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050626,2005-06-26,0.2959481882359278,0.29407525736294227,0.27231869994110447,0.3060557823276012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050627,2005-06-27,0.2981566331698978,0.3023037438231184,0.27438791761232606,0.30638636692494714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050628,2005-06-28,0.3029716771923539,0.3097606611936524,0.2775026176700086,0.3067164255831853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050629,2005-06-29,0.31182774224387755,0.315603561343506,0.28120367551833325,0.3071065481171915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050630,2005-06-30,0.31805867819056355,0.31886134411093275,0.28449087919951427,0.30751492957680704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050701,2005-07-01,0.32400813297540293,0.32326755722124584,0.28758082096064164,0.3079184450526016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050702,2005-07-02,0.3278013239388392,0.32754129036272367,0.2908729375988587,0.30835452140667174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050703,2005-07-03,0.3294730901032329,0.3309557392235214,0.29421879451282273,0.3088244732579215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050704,2005-07-04,0.33017731640942405,0.3324784687217485,0.297431315501325,0.30940357776482447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050705,2005-07-05,0.3324627873706342,0.33337814239384395,0.30068933772536705,0.3100844648318464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050706,2005-07-06,0.3340468434300226,0.33300835279687285,0.30274291756728594,0.31058089189011306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050707,2005-07-07,0.3339924172364025,0.3321920085308494,0.3041734340169852,0.31091223775683924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050708,2005-07-08,0.33394049878494947,0.3327122480622854,0.30521010128373716,0.3111559544800126,"{""type"":""MultiPoint"",""coordinates"":[]}"
